Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_dsq,Is_mechanical,Is_accident,Is_finished,P1_missing,P2_missing,P3_missing,FastestLap,Engine,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Driver_nationalitie,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season
2023,8,Montréal,BOT,Sauber,10.0,14,15,0,1.0,7.0,9.0,0,0,0,1,0,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,34,4.92,18.8,30.59320987654321,63.0,False,2.0,1011.5,7.0,5.0,1,0.5,0,7.0,FIN,4.0,14.0,0.0,1000000.0,13.815511557963774,571429.1428571428,14.333333333333334,14.0
2023,8,Montréal,DEV,Racing Bulls,18.0,17,18,0,,16.0,16.0,0,0,0,1,1,0,0,0,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,24,3.52,18.8,30.59320987654321,63.0,False,2.0,1011.5,,0.75,2,0.5,0,4.0,NED,0.0,19.0,0.0,1.0,0.6931471805599453,0.7142857142857143,14.666666666666666,18.815714285714286
2023,8,Montréal,GAS,Alpine,12.0,15,17,0,,10.0,6.0,0,0,0,1,1,0,0,0,Renault,4.361,70,3,14,2,2,1,3,1,2,17.0,27,4.31,18.8,30.59320987654321,63.0,False,2.0,1011.5,14.0,5.0,2,0.5,1,6.0,FRA,15.0,10.0,4.0,0.0,0.0,285715.021428398,8.333333333333334,10.0
2023,8,Montréal,HAM,Mercedes,3.0,3,4,0,,1.0,10.0,0,0,0,1,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,38,4.2,18.8,30.59320987654321,63.0,False,2.0,1011.5,3.0,55.0,3,0.5,1,10.0,GBR,86.0,4.0,0.0,15000000.0,16.52356082573315,2571429.525396722,4.0,4.285714285714286
2023,8,Montréal,HUL,Haas F1 Team,15.0,5,2,0,,20.0,11.0,0,0,0,1,1,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,36,4.76,18.8,30.59320987654321,63.0,False,2.0,1011.5,,1.0,1,0.5,0,6.0,GER,6.0,12.0,0.0,1.0,0.6931471805599453,857143.4285714285,15.666666666666666,14.0
2023,8,Montréal,LEC,Ferrari,4.0,10,11,0,,5.0,2.0,0,0,0,1,1,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,26,3.19,18.8,30.59320987654321,63.0,False,2.0,1011.5,5.0,16.0,3,0.5,1,8.0,MON,42.0,7.0,10.0,1.199999880000012,0.7884573058188196,0.8459182579191177,8.0,15.76
2023,8,Montréal,MAG,Haas F1 Team,17.0,13,14,0,7.0,12.0,4.0,0,0,0,1,0,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,31,4.76,18.8,30.59320987654321,63.0,False,2.0,1011.5,17.0,3.0,1,0.5,0,7.0,DEN,2.0,16.0,0.0,1.0,0.6931471805599453,285714.85714285716,16.343333333333334,14.575714285714286
2023,8,Montréal,NOR,McLaren,13.0,7,7,0,,13.0,13.0,0,0,0,1,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,24,4.58,18.8,30.59320987654321,63.0,False,2.0,1011.5,15.0,14.0,2,0.5,0,6.0,GBR,12.0,11.0,0.0,1.0,0.6931471805599453,285715.4285710714,14.333333333333334,13.142857142857142
2023,8,Montréal,OCO,Alpine,8.0,6,6,0,,18.0,19.0,0,0,0,1,1,0,0,0,Renault,4.361,70,3,14,2,2,1,3,1,2,17.0,27,4.31,18.8,30.59320987654321,63.0,False,2.0,1011.5,6.0,5.0,2,0.5,1,7.0,FRA,25.0,9.0,0.0,4000000.0,15.201805169084134,1.571427779762562,6.666666666666667,11.401428571428571
2023,8,Montréal,PER,Red Bull Racing,6.0,12,12,0,4.0,8.0,17.0,0,0,0,1,0,0,0,1,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,33,3.47,18.8,30.59320987654321,63.0,False,2.0,1011.5,47.0,18.0,3,0.5,0,6.0,MEX,116.0,2.0,25.0,0.3199999872000005,0.2776317269013101,0.7262698088052483,7.333333333333333,4.428571428571429
2023,8,Montréal,PIA,McLaren,11.0,8,9,0,6.0,11.0,12.0,0,0,0,1,0,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,22,4.58,18.8,30.59320987654321,63.0,False,2.0,1011.5,,0.75,2,0.5,0,7.0,AUS,5.0,13.0,0.0,1.0,0.6931471805599453,0.7142856696428762,14.0,17.02285714285714
2023,8,Montréal,RUS,Mercedes,22.29,4,5,0,,2.0,15.0,0,1,0,0,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,25,4.2,18.8,30.59320987654321,63.0,False,2.0,1011.5,4.0,8.0,3,0.5,1,8.0,GBR,64.0,5.0,15.0,0.0,0.0,0.8380951562037121,4.0,10.142857142857142
2023,8,Montréal,SAI,Ferrari,5.0,11,8,0,,3.0,5.0,0,0,0,1,1,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,29,3.19,18.8,30.59320987654321,63.0,False,2.0,1011.5,2.0,12.0,3,0.5,1,9.0,ESP,58.0,6.0,12.0,0.8333332638888947,0.6061357656915302,3142857.876623292,6.0,6.428571428571429
2023,8,Montréal,SAR,Williams,47.43,18,19,0,,19.0,20.0,0,1,0,0,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,23,5.42,18.8,30.59320987654321,63.0,False,2.0,1011.5,,0.75,1,0.5,0,3.0,USA,0.0,19.0,6.0,0.0,0.0,0.8571428571428571,19.333333333333332,16.857142857142858
2023,8,Montréal,STR,Aston Martin,9.0,16,13,0,2.0,9.0,7.0,0,0,0,1,0,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,25,3.53,18.8,30.59320987654321,63.0,False,2.0,1011.5,10.0,3.0,2,0.5,1,,CAN,35.0,8.0,18.0,0.11111110493827195,0.10536051010227104,0.44761899873016514,14.803333333333333,14.544285714285715
2023,8,Montréal,TSU,Racing Bulls,14.0,19,16,0,,15.0,8.0,0,0,0,1,1,0,0,0,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,23,3.52,18.8,30.59320987654321,63.0,False,2.0,1011.5,26.57,0.75,2,0.5,0,5.0,JPN,2.0,16.0,0.0,1.0,0.6931471805599453,285715.0,12.666666666666666,11.428571428571429
2023,8,Montréal,VER,Red Bull Racing,1.0,1,1,0,5.0,6.0,1.0,0,0,0,1,0,0,0,0,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,26,3.47,18.8,30.59320987654321,63.0,False,2.0,1011.5,1.0,45.0,3,0.5,0,,NED,167.0,1.0,8.0,3.124999609375049,1.417065925089682,3571429.82976903,1.0,1.2857142857142858
2023,8,Montréal,ZHO,Sauber,16.0,20,20,0,,14.0,18.0,0,0,0,1,1,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,24,4.92,18.8,30.59320987654321,63.0,False,2.0,1011.5,8.0,1.0,1,0.5,0,4.0,CHN,4.0,14.0,1.0,0.0,0.0,571429.1428571428,12.666666666666666,14.134285714285713
2023,9,Spielberg,ALB,Williams,11.0,10,10,13,11.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,27,5.42,22.5,32.05424836601307,52.0,True,1.1,934.0,12.0,2.0,1,0.5,0,7.0,THA,7.0,12.0,0.0,1.0,0.6931471805599453,875000.75,12.333333333333334,19.0825
2023,9,Spielberg,ALO,Aston Martin,5.0,7,7,5,8.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,42,3.53,22.5,32.05424836601307,52.0,True,1.1,934.0,10.0,24.0,2,0.5,1,8.0,ESP,117.0,3.0,7.0,1.999999714285755,1.0986121934300235,6000001.877231488,3.6666666666666665,3.375
2023,9,Spielberg,BOT,Sauber,15.0,14,14,20,14.0,,,0,0,0,1,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,34,4.92,22.5,32.05424836601307,52.0,True,1.1,934.0,11.0,5.0,1,0.5,0,7.0,FIN,5.0,14.0,0.0,1.0,0.6931471805599453,625000.5,13.333333333333334,13.5
2023,9,Spielberg,DEV,Racing Bulls,17.0,20,20,17,16.0,,,0,0,0,1,0,1,1,0,Honda,4.318,71,3,10,3,2,1,3,0,2,18.0,24,3.52,22.5,32.05424836601307,52.0,True,1.1,934.0,,0.75,2,0.5,0,4.0,NED,0.0,19.0,0.0,1.0,0.6931471805599453,0.75,14.666666666666666,18.71375
2023,9,Spielberg,GAS,Alpine,10.0,9,9,15,19.0,,,0,0,0,1,0,1,1,0,Renault,4.318,71,3,10,3,2,1,3,0,2,18.0,27,4.31,22.5,32.05424836601307,52.0,True,1.1,934.0,15.0,5.0,2,0.5,1,6.0,FRA,15.0,10.0,2.0,0.499999750000125,0.40546494144156714,250000.64374984824,9.666666666666666,10.25
2023,9,Spielberg,HAM,Mercedes,8.0,5,5,10,4.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,38,4.2,22.5,32.05424836601307,52.0,True,1.1,934.0,3.0,55.0,3,0.5,1,10.0,GBR,101.0,4.0,7.0,0.57142848979593,0.45198507179501135,4125000.8347221315,3.0,4.125
2023,9,Spielberg,HUL,Haas F1 Team,44.93,8,8,6,13.0,,,0,1,0,0,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,36,4.76,22.5,32.05424836601307,52.0,True,1.1,934.0,,1.0,1,0.5,0,6.0,GER,6.0,13.0,0.0,3000000.0,14.914123179965662,750000.625,15.666666666666666,14.125
2023,9,Spielberg,LEC,Ferrari,2.0,2,2,12,3.0,,,0,0,0,1,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,26,3.19,22.5,32.05424836601307,52.0,True,1.1,934.0,1.0,16.0,3,0.5,1,8.0,MON,54.0,7.0,14.0,1.2857141938775576,0.8266785330058986,0.8901784606792296,7.0,14.29
2023,9,Spielberg,MAG,Haas F1 Team,18.0,19,19,14,7.0,,,0,0,0,1,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,31,4.76,22.5,32.05424836601307,52.0,True,1.1,934.0,8.0,3.0,1,0.5,0,7.0,DEN,2.0,17.0,3.0,0.0,0.0,250000.625,18.676666666666666,14.87875
2023,9,Spielberg,NOR,McLaren,4.0,4,4,9,20.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,24,4.58,22.5,32.05424836601307,52.0,True,1.1,934.0,7.0,14.0,2,0.5,0,6.0,GBR,12.0,11.0,0.0,12000000.0,16.300417291085605,250001.1249996875,13.0,13.125
2023,9,Spielberg,OCO,Alpine,14.0,12,12,7,18.0,,,0,0,0,1,0,1,1,0,Renault,4.318,71,3,10,3,2,1,3,0,2,18.0,27,4.31,22.5,32.05424836601307,52.0,True,1.1,934.0,5.0,5.0,2,0.5,1,7.0,FRA,29.0,9.0,1.0,1.9999980000020001,1.0986116220018876,500001.37499930727,6.333333333333333,10.97625
2023,9,Spielberg,PER,Red Bull Racing,3.0,15,15,2,5.0,,,0,0,0,1,0,1,1,0,Honda,4.318,71,3,10,3,2,1,3,0,2,18.0,33,3.47,22.5,32.05424836601307,52.0,True,1.1,934.0,33.24,18.0,3,0.5,0,6.0,MEX,124.0,2.0,33.0,0.6666666464646471,0.5108256116447789,0.6754860811045924,8.666666666666666,4.625
2023,9,Spielberg,PIA,McLaren,16.0,13,13,11,12.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,22,4.58,22.5,32.05424836601307,52.0,True,1.1,934.0,,0.75,2,0.5,0,7.0,AUS,5.0,14.0,12.0,0.0,0.0,0.7499999609375166,11.333333333333334,16.27
2023,9,Spielberg,RUS,Mercedes,7.0,11,11,8,9.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,25,4.2,22.5,32.05424836601307,52.0,True,1.1,934.0,4.0,8.0,3,0.5,1,8.0,GBR,64.0,6.0,4.0,1.7499995625001092,1.0116007525875979,0.7333332616782481,10.096666666666666,11.661249999999999
2023,9,Spielberg,SAI,Ferrari,6.0,3,3,3,2.0,,,0,0,0,1,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,29,3.19,22.5,32.05424836601307,52.0,True,1.1,934.0,22.11,12.0,3,0.5,1,9.0,ESP,68.0,5.0,18.0,0.7777777345679036,0.5753641205980073,2750000.7462120387,6.0,6.25
2023,9,Spielberg,SAR,Williams,13.0,18,18,18,17.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,23,5.42,22.5,32.05424836601307,52.0,True,1.1,934.0,,0.75,1,0.5,0,3.0,USA,0.0,19.0,0.0,1.0,0.6931471805599453,0.75,28.47666666666667,20.67875
2023,9,Spielberg,STR,Aston Martin,9.0,6,6,4,6.0,,,0,0,0,1,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,25,3.53,22.5,32.05424836601307,52.0,True,1.1,934.0,13.0,3.0,2,0.5,1,,CAN,37.0,8.0,14.0,0.49999996428571686,0.40546508429864203,0.4055555120061785,13.803333333333333,13.85125
2023,9,Spielberg,TSU,Racing Bulls,19.0,16,16,16,15.0,,,0,0,0,1,0,1,1,0,Honda,4.318,71,3,10,3,2,1,3,0,2,18.0,23,3.52,22.5,32.05424836601307,52.0,True,1.1,934.0,16.0,0.75,2,0.5,0,5.0,JPN,2.0,17.0,0.0,1.0,0.6931471805599453,250000.75,13.666666666666666,11.75
2023,9,Spielberg,VER,Red Bull Racing,1.0,1,1,1,1.0,,,0,0,0,1,0,1,1,1,Honda,4.318,71,3,10,3,2,1,3,0,2,18.0,26,3.47,22.5,32.05424836601307,52.0,True,1.1,934.0,2.0,45.0,3,0.5,0,,NED,192.0,1.0,22.0,1.499999931818185,0.9162907046014287,3125001.4916728525,1.0,1.25
2023,9,Spielberg,ZHO,Sauber,12.0,17,17,19,10.0,,,0,0,0,1,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,24,4.92,22.5,32.05424836601307,52.0,True,1.1,934.0,14.0,1.0,1,0.5,0,4.0,CHN,4.0,16.0,0.0,1.0,0.6931471805599453,500000.5,12.666666666666666,14.3675
2023,10,Silverstone,ALB,Williams,8.0,8,8,0,3.0,3.0,2.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,27,5.42,21.5,30.94105960264901,55.0,False,3.2,1001.2,50.0,2.0,1,0.5,0,7.0,THA,7.0,13.0,0.0,4000000.0,15.201805169084134,777778.5555555555,11.333333333333334,18.184444444444445
2023,10,Silverstone,ALO,Aston Martin,7.0,9,9,0,4.0,10.0,3.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,42,3.53,21.5,30.94105960264901,55.0,False,3.2,1001.2,5.0,24.0,2,0.5,1,8.0,ESP,131.0,3.0,0.0,6000000.0,15.607270193858982,5333335.224205736,4.666666666666667,3.5555555555555554
2023,10,Silverstone,BOT,Sauber,12.0,20,15,0,15.0,16.0,18.0,0,0,0,1,0,0,0,0,Ferrari,5.891,52,2,18,3,3,3,1,0,3,17.0,34,4.92,21.5,30.94105960264901,55.0,False,3.2,1001.2,32.31,5.0,1,0.5,0,7.0,FIN,5.0,14.0,0.0,1.0,0.6931471805599453,555556.1111111111,14.666666666666666,13.666666666666666
2023,10,Silverstone,DEV,Racing Bulls,17.0,18,18,0,11.0,19.0,11.0,0,0,0,1,0,0,0,0,Honda,5.891,52,2,18,3,3,3,1,0,3,17.0,24,3.52,21.5,30.94105960264901,55.0,False,3.2,1001.2,,0.75,2,0.5,0,4.0,NED,0.0,19.0,0.0,1.0,0.6931471805599453,0.7777777777777778,16.333333333333332,18.523333333333333
2023,10,Silverstone,GAS,Alpine,21.15,10,10,0,13.0,8.0,4.0,0,0,1,0,0,0,0,0,Renault,5.891,52,2,18,3,3,3,1,0,3,17.0,27,4.31,21.5,30.94105960264901,55.0,False,3.2,1001.2,30.0,5.0,2,0.5,1,6.0,FRA,16.0,11.0,0.0,1.0,0.6931471805599453,222222.84999983732,10.666666666666666,10.222222222222221
2023,10,Silverstone,HAM,Mercedes,3.0,7,7,0,12.0,15.0,5.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,38,4.2,21.5,30.94105960264901,55.0,False,3.2,1001.2,3.0,55.0,3,0.5,1,10.0,GBR,105.0,4.0,10.0,1.4999998500000151,0.9162906718741592,3666667.472133949,4.333333333333333,4.555555555555555
2023,10,Silverstone,HUL,Haas F1 Team,13.0,11,11,0,20.0,7.0,,0,0,0,1,0,0,1,0,Ferrari,5.891,52,2,18,3,3,3,1,0,3,17.0,36,4.76,21.5,30.94105960264901,55.0,False,3.2,1001.2,,1.0,1,0.5,0,6.0,GER,9.0,12.0,0.0,1.0,0.6931471805599453,1000000.5555555555,24.97666666666667,17.547777777777778
2023,10,Silverstone,LEC,Ferrari,9.0,4,4,0,5.0,,1.0,0,0,0,1,0,1,0,0,Ferrari,5.891,52,2,18,3,3,3,1,0,3,17.0,26,3.19,21.5,30.94105960264901,55.0,False,3.2,1001.2,4.0,16.0,3,0.5,1,8.0,MON,72.0,6.0,1.0,1.9999980000020001,1.0986116220018876,0.9341268754790438,5.666666666666667,12.924444444444443
2023,10,Silverstone,MAG,Haas F1 Team,28.08,19,19,0,19.0,17.0,15.0,0,1,0,0,0,0,0,0,Ferrari,5.891,52,2,18,3,3,3,1,0,3,17.0,31,4.76,21.5,30.94105960264901,55.0,False,3.2,1001.2,10.0,3.0,1,0.5,0,7.0,DEN,2.0,17.0,0.0,1.0,0.6931471805599453,222222.77777777778,17.666666666666668,15.225555555555555
2023,10,Silverstone,NOR,McLaren,2.0,2,2,0,8.0,14.0,12.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,24,4.58,21.5,30.94105960264901,55.0,False,3.2,1001.2,6.0,14.0,2,0.5,0,6.0,GBR,24.0,10.0,12.0,1.4999998750000105,0.9162906818741581,1555556.5555552777,11.333333333333334,12.11111111111111
2023,10,Silverstone,OCO,Alpine,44.81,13,13,0,6.0,13.0,16.0,0,1,0,0,0,0,0,0,Renault,5.891,52,2,18,3,3,3,1,0,3,17.0,27,4.31,21.5,30.94105960264901,55.0,False,3.2,1001.2,22.89,5.0,2,0.5,1,7.0,FRA,31.0,9.0,0.0,1.0,0.6931471805599453,444445.8888880509,10.0,11.312222222222223
2023,10,Silverstone,PER,Red Bull Racing,6.0,15,15,0,2.0,4.0,14.0,0,0,0,1,0,0,0,0,Honda,5.891,52,2,18,3,3,3,1,0,3,17.0,33,3.47,21.5,30.94105960264901,55.0,False,3.2,1001.2,2.0,18.0,3,0.5,0,6.0,MEX,146.0,2.0,25.0,0.3199999872000005,0.2776317269013101,0.6745061439223762,4.333333333333333,4.444444444444445
2023,10,Silverstone,PIA,McLaren,4.0,3,3,0,10.0,9.0,17.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,22,4.58,21.5,30.94105960264901,55.0,False,3.2,1001.2,,0.75,2,0.5,0,7.0,AUS,5.0,14.0,18.0,0.6666666296296316,0.5108256015437694,0.6666666319444592,13.333333333333334,16.24
2023,10,Silverstone,RUS,Mercedes,5.0,6,6,0,14.0,12.0,9.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,25,4.2,21.5,30.94105960264901,55.0,False,3.2,1001.2,50.0,8.0,3,0.5,1,8.0,GBR,71.0,7.0,15.0,0.6666666222222252,0.5108255970993254,0.8462961839917882,10.763333333333334,11.143333333333333
2023,10,Silverstone,SAI,Ferrari,10.0,5,5,0,7.0,2.0,6.0,0,0,0,1,0,0,0,0,Ferrari,5.891,52,2,18,3,3,3,1,0,3,17.0,29,3.19,21.5,30.94105960264901,55.0,False,3.2,1001.2,1.0,12.0,3,0.5,1,9.0,ESP,82.0,5.0,2.0,0.499999750000125,0.40546494144156714,2444445.1941637825,5.333333333333333,6.222222222222222
2023,10,Silverstone,SAR,Williams,11.0,14,14,0,17.0,5.0,7.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,23,5.42,21.5,30.94105960264901,55.0,False,3.2,1001.2,,0.75,1,0.5,0,3.0,USA,0.0,19.0,4.0,0.0,0.0,0.7777777777777778,26.810000000000002,19.825555555555557
2023,10,Silverstone,STR,Aston Martin,14.0,12,12,0,9.0,6.0,13.0,0,0,0,1,0,0,0,0,Mercedes,5.891,52,2,18,3,3,3,1,0,3,17.0,25,3.53,21.5,30.94105960264901,55.0,False,3.2,1001.2,11.0,3.0,2,0.5,1,,CAN,44.0,8.0,6.0,0.0,0.0,0.4160493400372383,8.0,13.312222222222223
2023,10,Silverstone,TSU,Racing Bulls,16.0,16,16,0,16.0,18.0,10.0,0,0,0,1,0,0,0,0,Honda,5.891,52,2,18,3,3,3,1,0,3,17.0,23,3.52,21.5,30.94105960264901,55.0,False,3.2,1001.2,14.0,0.75,2,0.5,0,5.0,JPN,2.0,17.0,0.0,1.0,0.6931471805599453,222223.0,15.0,12.555555555555555
2023,10,Silverstone,VER,Red Bull Racing,1.0,1,1,0,1.0,1.0,8.0,0,0,0,1,0,0,0,1,Honda,5.891,52,2,18,3,3,3,1,0,3,17.0,26,3.47,21.5,30.94105960264901,55.0,False,3.2,1001.2,7.0,45.0,3,0.5,0,,NED,225.0,1.0,8.0,3.124999609375049,1.417065925089682,2777779.2703758613,1.0,1.2222222222222223
2023,10,Silverstone,ZHO,Sauber,15.0,17,17,0,18.0,11.0,,0,0,0,1,0,0,1,0,Ferrari,5.891,52,2,18,3,3,3,1,0,3,17.0,24,4.92,21.5,30.94105960264901,55.0,False,3.2,1001.2,50.0,1.0,1,0.5,0,4.0,CHN,4.0,16.0,0.0,1.0,0.6931471805599453,444445.0,12.333333333333334,14.104444444444445
2023,11,Budapest,ALB,Williams,11.0,16,16,0,,13.0,13.0,0,0,0,1,1,0,0,0,Mercedes,4.381,70,2,14,3,1,3,3,0,1,19.0,27,5.42,29.0,48.579268292682926,33.0,False,1.3,988.4,17.0,2.0,1,0.5,0,7.0,THA,11.0,13.0,0.0,1.0,0.6931471805599453,1100000.7,8.666666666666666,17.166
2023,11,Budapest,ALO,Aston Martin,9.0,8,8,0,,8.0,9.0,0,0,0,1,1,0,0,0,Mercedes,4.381,70,2,14,3,1,3,3,0,1,19.0,42,3.53,29.0,48.579268292682926,33.0,False,1.3,988.4,8.0,24.0,2,0.5,1,8.0,ESP,137.0,3.0,1.0,1.9999980000020001,1.0986116220018876,5400001.701785162,4.666666666666667,3.9
2023,11,Budapest,BOT,Sauber,12.0,7,7,0,6.0,7.0,10.0,0,0,0,1,0,0,0,0,Ferrari,4.381,70,2,14,3,1,3,3,0,1,19.0,34,4.92,29.0,48.579268292682926,33.0,False,1.3,988.4,20.71,5.0,1,0.5,0,7.0,FIN,5.0,15.0,0.0,1.0,0.6931471805599453,500000.6,12.333333333333334,13.5
2023,11,Budapest,GAS,Alpine,49.57,15,15,0,,3.0,16.0,0,0,1,0,1,0,0,0,Renault,4.381,70,2,14,3,1,3,3,0,1,19.0,27,4.31,29.0,48.579268292682926,33.0,False,1.3,988.4,12.0,5.0,2,0.5,1,6.0,FRA,16.0,12.0,0.0,1.0,0.6931471805599453,200000.6649998536,14.383333333333333,11.315000000000001
2023,11,Budapest,HAM,Mercedes,4.0,1,1,0,,16.0,1.0,0,0,0,1,1,0,0,0,Mercedes,4.381,70,2,14,3,1,3,3,0,1,19.0,38,4.2,29.0,48.579268292682926,33.0,False,1.3,988.4,2.0,55.0,3,0.5,1,10.0,GBR,120.0,4.0,8.0,1.4999998125000236,0.9162906568741617,3300000.874920539,4.666666666666667,4.4
2023,11,Budapest,HUL,Haas F1 Team,14.0,10,10,0,,6.0,4.0,0,0,0,1,1,0,0,0,Ferrari,4.381,70,2,14,3,1,3,3,0,1,19.0,36,4.76,29.0,48.579268292682926,33.0,False,1.3,988.4,,1.0,1,0.5,0,6.0,GER,9.0,14.0,0.0,1.0,0.6931471805599453,900000.6,24.310000000000002,17.093
2023,11,Budapest,LEC,Ferrari,7.0,6,6,0,,1.0,7.0,0,0,0,1,1,0,0,0,Ferrari,4.381,70,2,14,3,1,3,3,0,1,19.0,26,3.19,29.0,48.579268292682926,33.0,False,1.3,988.4,6.0,16.0,3,0.5,1,8.0,MON,74.0,7.0,4.0,1.4999996250000938,0.9162905818741813,1.0407139879313394,5.0,12.532
2023,11,Budapest,MAG,Haas F1 Team,17.0,19,19,0,,15.0,15.0,0,0,0,1,1,0,0,0,Ferrari,4.381,70,2,14,3,1,3,3,0,1,19.0,31,4.76,29.0,48.579268292682926,33.0,False,1.3,988.4,16.0,3.0,1,0.5,0,7.0,DEN,2.0,17.0,0.0,1.0,0.6931471805599453,200000.6,21.026666666666667,16.511000000000003
2023,11,Budapest,NOR,McLaren,2.0,3,3,0,,2.0,5.0,0,0,0,1,1,0,0,0,Mercedes,4.381,70,2,14,3,1,3,3,0,1,19.0,24,4.58,29.0,48.579268292682926,33.0,False,1.3,988.4,7.0,14.0,2,0.5,0,6.0,GBR,42.0,9.0,10.0,1.7999998200000182,1.0296193528954485,1400001.0499997376,6.333333333333333,11.1
2023,11,Budapest,OCO,Alpine,49.57,12,12,0,,5.0,19.0,0,0,1,0,1,0,0,0,Renault,4.381,70,2,14,3,1,3,3,0,1,19.0,27,4.31,29.0,48.579268292682926,33.0,False,1.3,988.4,9.0,5.0,2,0.5,1,7.0,FRA,31.0,10.0,0.0,1.0,0.6931471805599453,400001.3999992458,22.27,14.662
2023,11,Budapest,PER,Red Bull Racing,3.0,9,9,0,,18.0,3.0,0,0,0,1,1,0,0,0,Honda,4.381,70,2,14,3,1,3,3,0,1,19.0,33,3.47,29.0,48.579268292682926,33.0,False,1.3,988.4,5.0,18.0,3,0.5,0,6.0,MEX,154.0,2.0,25.0,0.599999976000001,0.47000361424573606,0.6390555282501387,5.0,4.6
2023,11,Budapest,PIA,McLaren,5.0,4,4,0,2.0,19.0,14.0,0,0,0,1,0,0,0,0,Mercedes,4.381,70,2,14,3,1,3,3,0,1,19.0,22,4.58,29.0,48.579268292682926,33.0,False,1.3,988.4,,0.75,2,0.5,0,7.0,AUS,17.0,11.0,18.0,0.5555555246913597,0.44183273243777027,0.6666666317129765,10.333333333333334,15.016
2023,11,Budapest,RIC,Racing Bulls,13.0,13,13,0,,14.0,18.0,0,0,0,1,1,0,0,0,Honda,4.381,70,2,14,3,1,3,3,0,1,19.0,34,3.52,29.0,48.579268292682926,33.0,False,1.3,988.4,15.0,,2,0.5,0,6.0,AUS,0.0,,0.0,1.0,0.6931471805599453,1.0,15.0,15.0
