result_vs_team_avg,redbull_x_vs_team,result_gap_normalized,q_x_team,avg_pit_x_q,Start_Position,temp_humidity_ratio,Salary_encoded,Speed_of_turns,factory_x_reg,Points_before_race,Quantity_of_turns,Engine_Ferrari,tracktemp_x_points_log,rank_x_team,brake_x_speed_track,brake_x_wind,Average_pit_stop,meta_ratio,avg_last_5,Result_last_year,avg_season,super_ratio_1,form_x_difficulty,temp_gap_x_team,adaptation_score,consistency_vs_avg,points_to_leader,tracktemp_x_salary,brake_x_turns,Q,best_last_3,form_volatility,pitstop_to_speed_ratio,avg_points_ratio,tracktemp_x_start,Year,Round,Driver_encoded,points_ratio_log,Result,Place_encoded,Team_encoded,Salary,Is_finished
0.3573394355453843,5.8167713318077645,0.0432869032985482,260.448,55.36,16,-1.1381333140864578,-0.6936672913193342,-0.2090162089546269,0.0,19.0,1.1030063732372484,1,,439.506,0.0833952175616769,-0.092960796631875,3.46,,12.2,,16.367368421052632,,137779.8644120037,-0.215477277716142,-1.2830115966543738,0.280405386716994,353.0,2.049915630491536,-0.3361535949280288,16,10.0,3.701351104664321,0.0095702450961335,823530.0588234706,16.399325043932286,2025,19,21.044,,18.0,0,16.278,2.0,1
0.4332196531791936,7.0519495144509134,0.0524787789110856,325.55999999999995,69.2,18,,-0.6936672913193342,-0.2090162089546269,0.0,19.0,-0.4037303649565788,1,,439.506,-0.311446482743743,,3.46,,12.8,,16.449,,77746.79861927897,,-1.2830115966543738,0.3216281307416237,353.0,,-0.4595083813342797,20,10.0,4.438468204234408,-1.2659809126225248,823530.0588234706,,2025,19,21.044,,50.0,24,16.278,2.0,0
4.029926948051948,59.09081883928571,0.4881718633553475,263.934,53.1,16,,-1.1815281086077158,-0.2090162089546269,0.0,0.0,-0.4037303649565788,0,,410.564,-0.311446482743743,,2.95,,15.8,,18.307692307692307,,0.0686594565222627,,1.0466203918538666,0.1755700143303866,372.0,,-0.4595083813342797,18,16.0,2.9495762407504955,-1.2659809126225248,0.7272727272727273,,2025,19,18.266,,15.0,24,14.663,0.75,1
3.856626086956521,56.54970831304346,0.4671787770357712,219.945,44.25,15,-1.1381333140864578,-1.1815281086077158,-0.2090162089546269,0.0,0.0,1.1030063732372484,0,,410.564,0.0833952175616769,-0.092960796631875,2.95,,16.6,10.0,18.071428571428573,,0.1216756288135243,-0.1940989877842358,1.0466203918538666,0.0861690391369463,372.0,0.7687183614343259,-0.3361535949280288,15,15.0,1.5165750888102558,0.0095702450961335,0.7272727272727273,15.374367228686518,2025,19,18.266,,17.0,0,14.663,0.75,1
-0.082057394240115,-1.203207571742807,-0.0099401581131998,131.967,26.55,9,,0.3007174371605557,-0.2090162089546269,0.0,20.0,-0.4037303649565788,0,,381.238,-0.311446482743743,,2.95,,17.0,,18.96368421052632,,111066.83454372098,,1.0466203918538666,0.0878410461157894,352.0,,-0.4595083813342797,9,15.0,1.5811388300842095,-1.2659809126225248,1176471.294117647,,2025,19,15.106,,10.0,24,14.663,8.0,1
-0.0882416831231971,-1.2938877996354397,-0.010689302171268,205.282,41.3,14,-1.1381333140864578,0.3007174371605557,-0.2090162089546269,0.0,22.0,1.1030063732372484,0,,366.575,0.0833952175616769,-0.092960796631875,2.95,,15.6,12.0,18.5155,,196828.34117763504,-0.1940989877842358,1.0466203918538666,0.2112732279126534,350.0,8.199662521966143,-0.3361535949280288,14,10.0,3.507135583350047,0.0095702450961335,1176471.294117647,14.34940941344075,2025,19,15.106,,19.0,0,14.663,8.0,1
-1.89716374269006,-29.89550625730996,-0.2298160664691217,78.78999999999999,15.3,5,,-1.3210542030143717,-0.2090162089546269,0.0,39.0,-0.4037303649565788,0,,283.644,-0.311446482743743,,3.06,,9.4,,13.918947368421051,,161046.8542773414,,0.1210514138235727,0.3636090461767133,333.0,,-0.4595083813342797,5,10.0,3.7815340802378192,-1.2659809126225248,1705882.785294084,,2025,19,12.323,,8.0,24,15.758,0.5,1
-2.170323615160349,-34.19995952769678,-0.2629057392241554,315.16,61.2,20,-1.1381333140864578,-1.3210542030143717,-0.2090162089546269,0.0,43.0,1.1030063732372484,0,,252.128,0.0833952175616769,-0.092960796631875,3.06,,10.4,,13.623,,285400.9958013831,-0.208593865478005,0.1210514138235727,0.1593500186367122,329.0,0.512478907622884,-0.3361535949280288,20,8.0,1.81659021245852,0.0095702450961335,1705882.785294084,20.49915630491536,2025,19,12.323,,16.0,0,15.758,0.5,1
-3.3142435799644048,-34.14665160437327,-0.4014763753538555,51.515,12.25,5,-1.1381333140864578,2.1702188332122705,-0.2090162089546269,0.0,129.0,1.1030063732372484,1,,123.636,0.0833952175616769,-0.092960796631875,2.45,,12.778,49.46,10.467894736842103,,118097.06971454518,-0.1363842236337026,1.537096672128296,0.8588836182333036,243.0,71.74704706720375,-0.3361535949280288,5,8.0,11.833698492018458,0.0095702450961335,705883.1650325365,5.12478907622884,2025,19,6.2921,,4.0,0,10.303,70.0,1
-3.3105864363489728,-34.10897205370347,-0.4010333612158036,133.93900000000002,31.85,13,,2.1702188332122705,-0.2090162089546269,0.0,146.0,-0.4037303649565788,1,,113.333,-0.311446482743743,,2.45,,6.8,,10.1445,,66640.13740910435,,1.537096672128296,0.2293403053845941,226.0,,-0.4595083813342797,13,4.0,1.7888543819998346,-1.2659809126225248,705883.1650325365,,2025,19,6.2921,,27.11,24,10.303,70.0,0
0.0991395636064211,1.6137938163853238,0.0120094349405955,179.058,38.06,11,-1.1381333140864578,-0.2313047231698998,-0.2090162089546269,0.0,37.0,1.1030063732372484,1,,325.55999999999995,0.0833952175616769,-0.092960796631875,3.46,,26.592,8.0,17.261052631578945,,344449.48388463183,-0.215477277716142,-1.2830115966543738,0.5444474467369611,335.0,4.099831260983072,-0.3361535949280288,11,16.0,15.022393950366231,0.0095702450961335,2058824.0882352868,11.274535967703446,2025,19,15.617,,8.0,0,16.278,4.0,1
0.0497746922998665,0.8102324412572273,0.0060295396420798,162.77999999999997,34.6,10,,-0.2313047231698998,-0.2090162089546269,0.0,41.0,-0.4037303649565788,1,,276.726,-0.311446482743743,,3.46,,25.392000000000003,,16.798,,194366.89658811947,,-1.2830115966543738,0.6233477056008228,331.0,,-0.4595083813342797,10,8.0,16.451392646216917,-1.2659809126225248,2058824.0882352868,,2025,19,15.617,,9.0,24,16.278,4.0,1
-0.0179244186046503,-0.2824529883720798,-0.0021713040813365,110.306,21.42,7,,-1.0606651081041865,-0.2090162089546269,0.0,30.0,-0.4037303649565788,0,,362.434,-0.311446482743743,,3.06,,18.778,,17.25052631578947,,66640.16347887836,,0.1210514138235727,0.8461968541437602,342.0,,-0.4595083813342797,7,5.0,16.73608138125529,-1.2659809126225248,705883.4411756434,,2025,19,14.993,,7.0,24,15.758,1.0,1
-0.2755315568022443,-4.341826272089765,-0.0333769706575875,189.096,36.72,12,-1.1381333140864578,-1.0606651081041865,-0.2090162089546269,0.0,36.0,1.1030063732372484,0,,330.918,0.0833952175616769,-0.092960796631875,3.06,,17.778,9.0,16.738,,118097.11591438868,-0.208593865478005,0.1210514138235727,0.925515969896039,336.0,1.024957815245768,-0.3361535949280288,12,7.0,17.37933888270782,0.0095702450961335,705883.4411756434,12.299493782949217,2025,19,14.993,,11.0,0,15.758,1.0,1
0.8805069047658698,9.071862639802758,0.1066616596126107,30.909,7.35,3,-1.1381333140864578,1.420145903305347,-0.2090162089546269,0.0,191.0,1.1030063732372484,1,,103.03,0.0833952175616769,-0.092960796631875,2.45,,8.756,1.0,8.409473684210527,,118097.16979618827,-0.1363842236337026,1.537096672128296,0.846162444655905,181.0,30.74873445737304,-0.3361535949280288,3,2.0,8.255160810063009,0.0095702450961335,705883.7632349065,3.074873445737304,2025,19,10.111,,3.0,0,10.303,30.0,1
0.8571264367816092,8.83097367816092,0.1038294279694257,30.909,7.35,3,,1.420145903305347,-0.2090162089546269,0.0,210.0,-0.4037303649565788,1,,92.727,-0.311446482743743,,2.45,,4.8,,8.139,,66640.19388344757,,1.537096672128296,0.4784288595004061,162.0,,-0.4595083813342797,3,2.0,2.7748873851023554,-1.2659809126225248,705883.7632349065,,2025,19,10.111,,47.18,24,10.303,30.0,0
-2.26996843626407,-25.36916724368725,-0.2749763793670067,11.176,3.0,1,,0.9770421039645266,-0.2090162089546269,0.0,339.0,-0.4037303649565788,0,,44.704,-0.311446482743743,,3.0,,6.2,,3.842105263157895,,33320.174144676515,,-0.4005323389966318,0.9692414623537722,33.0,,-0.4595083813342797,1,1.0,6.97853852894716,-1.2659809126225248,352942.6993868448,,2025,19,8.23,,1.0,24,11.176,18.0,1
-2.2899129796010627,-25.592067460021475,-0.2773923945975798,22.352,6.0,2,-1.1381333140864578,0.9770421039645266,-0.2090162089546269,0.0,372.0,1.1030063732372484,0,,11.176,0.0833952175616769,-0.092960796631875,3.0,,2.8,4.0,3.7,,59048.72171417594,-0.1479404137950364,-0.4005323389966318,0.6552578735783547,0.0,18.449240674423823,-0.3361535949280288,2,1.0,2.489979919597748,0.0095702450961335,352942.6993868448,2.049915630491536,2025,19,8.23,,2.0,0,11.176,18.0,1
-2.2421168610443623,-38.712389722791954,-0.2716025327569685,293.522,81.77,0,,0.3007174371605557,-0.2090162089546269,0.0,30.0,-0.4037303649565788,1,,397.118,-0.311446482743743,,4.81,,13.2,,13.33842105263158,,49980.143434205,,-3.6963032931588415,0.2606585284974908,342.0,,-0.4595083813342797,17,9.0,3.70135110466437,-1.2659809126225248,529412.8014702564,,2025,19,14.985,,12.0,24,17.266,8.0,1
-2.246387770897832,-38.78613125232195,-0.2721198964829781,293.522,81.77,17,-1.1381333140864578,0.3007174371605557,-0.2090162089546269,0.0,30.0,1.1030063732372484,1,,397.118,0.0833952175616769,-0.092960796631875,4.81,,13.6,18.0,13.2715,,88572.87384113162,-0.2285557609686022,-3.6963032931588415,0.230242963205092,342.0,8.199662521966143,-0.3361535949280288,17,9.0,3.3615472627943435,0.0095702450961335,529412.8014702564,17.424282859178053,2025,19,14.985,,15.0,0,17.266,8.0,1
-2.1464942528735644,-23.98921977011496,-0.2600191300274967,67.056,18.0,6,-1.1381333140864578,0.4823500996377947,-0.2090162089546269,0.0,346.0,1.1030063732372484,0,,33.528,0.0833952175616769,-0.092960796631875,3.0,,12.6,5.0,5.105263157894737,,364132.357635739,-0.1479404137950364,-0.4005323389966318,1.5411385828302038,26.0,10.24957815245768,-0.3361535949280288,6,4.0,20.95948472649077,0.0095702450961335,2176471.454541245,6.149746891474607,2025,19,8.828,,5.0,0,11.176,10.0,1
-2.181133975861771,-24.37635331423116,-0.2642152701400216,44.704,12.0,4,,0.4823500996377947,-0.2090162089546269,0.0,356.0,-0.4037303649565788,0,,22.352,-0.311446482743743,,3.0,,13.4,,5.1,,205473.6024069032,,-0.4005323389966318,1.4220011221366966,16.0,,-0.4595083813342797,4,4.0,20.47681615876844,-1.2659809126225248,2176471.454541245,,2025,19,8.828,,5.0,24,11.176,10.0,1
4.947123136598721,34.169779504487366,0.5992779400155563,41.442,16.740000000000002,6,,0.8214956269809258,-0.2090162089546269,0.0,243.0,-0.4037303649565788,0,,55.256,-0.311446482743743,,2.79,,3.8,,4.526315789473684,,383180.5265115752,,2.191823852340247,0.4973890160963764,129.0,,-0.4595083813342797,6,1.0,2.3874672772626067,-1.2659809126225248,4058825.406861653,,2025,19,11.709,,4.0,24,6.907,15.0,1
4.904686670057072,33.876670830084194,0.5941373284826679,27.628,11.16,4,-1.1381333140864578,0.8214956269809258,-0.2090162089546269,0.0,261.0,1.1030063732372484,0,,48.349,0.0833952175616769,-0.092960796631875,2.79,,3.8,6.0,4.5,,679057.6837332757,-0.0914302467861772,2.191823852340247,0.4973890160963764,111.0,15.374367228686518,-0.3361535949280288,4,1.0,2.3874672772626067,0.0095702450961335,4058825.406861653,4.099831260983072,2025,19,11.709,,6.0,0,6.907,15.0,1
-6.09279907379238,-107.73896602187064,-0.7380612887637439,265.245,67.35000000000001,0,,0.4823500996377947,-0.2090162089546269,0.0,32.0,-0.4037303649565788,0,,389.026,-0.311446482743743,,4.49,,11.626,,16.170526315789473,,88853.45675968139,,-4.2859157630116105,0.5158112102254103,340.0,,-0.4595083813342797,15,3.0,6.51263234030603,-1.2659809126225248,941176.9200979576,,2025,19,11.334,,13.0,24,17.683,10.0,1
-6.071503250452382,-107.36239197774948,-0.7354815839959941,159.147,40.41,9,-1.1381333140864578,0.4823500996377947,-0.2090162089546269,0.0,32.0,1.1030063732372484,0,,389.026,0.0833952175616769,-0.092960796631875,4.49,,11.626,2.0,16.012,,157462.65366933087,-0.234075728090339,-4.2859157630116105,0.5158112102254103,340.0,10.24957815245768,-0.3361535949280288,9,10.0,6.51263234030603,0.0095702450961335,941176.9200979576,9.224620337211912,2025,19,11.334,,47.32,0,17.683,10.0,0
1.1064820347812765,15.123396451390484,0.1340355305818881,246.024,61.2,19,-1.1381333140864578,0.6335554268789707,-0.2090162089546269,0.0,32.0,1.1030063732372484,0,,300.696,0.0833952175616769,-0.092960796631875,3.4,,13.8,15.0,13.444444444444445,,146391.12789639278,-0.1809278432131852,-1.5518949124990873,0.2921857879789137,340.0,12.299493782949217,-0.3361535949280288,18,13.0,4.324349662087924,0.0095702450961335,875000.818749879,19.47419848966959,2025,19,14.075,,12.0,0,13.668,12.0,1
1.097706268958543,15.003449284125368,0.1329724636803591,191.352,47.6,14,,0.6335554268789707,-0.2090162089546269,0.0,32.0,-0.4037303649565788,0,,300.696,-0.311446482743743,,3.4,,14.8,,13.36842105263158,,82605.98592386467,,-1.5518949124990873,0.1638250519689208,340.0,,-0.4595083813342797,14,12.0,2.5884358211089498,-1.2659809126225248,875000.818749879,,2025,19,14.075,,16.0,24,13.668,12.0,1
8.146179691653376,73.9428730611377,0.9868009446732672,118.001,38.09,13,-1.1381333140864578,-0.6936672913193342,-0.2090162089546269,0.0,20.0,1.1030063732372484,0,,236.002,0.0833952175616769,-0.092960796631875,2.93,,10.2,14.0,14.36842105263158,,29524.26352214802,-0.1201552555491719,0.602974196974292,0.2477578022412852,352.0,2.049915630491536,-0.3361535949280288,13,6.0,2.774887385102395,0.0095702450961335,176470.76790849204,13.324451598194983,2025,19,16.919,,7.0,0,9.077,2.0,1
8.06146718146718,73.17393760617759,0.976539154700351,172.463,55.67,17,,-0.6936672913193342,-0.2090162089546269,0.0,28.0,-0.4037303649565788,0,,217.848,-0.311446482743743,,2.93,,9.8,,14.0,,16660.032147912203,,0.602974196974292,0.2883779907851439,344.0,,-0.4595083813342797,19,7.0,3.1144823004795548,-1.2659809126225248,176470.76790849204,,2025,19,16.919,,17.0,24,9.077,2.0,1
-2.254156976744188,-20.460982877907,-0.2730610320776668,9.077,2.93,1,-1.1381333140864578,2.104121739812721,-0.2090162089546269,0.0,288.0,1.1030063732372484,0,,54.462,0.0833952175616769,-0.092960796631875,2.93,,1.8,3.0,5.947368421052632,,1643516.1068172124,-0.1201552555491719,0.602974196974292,0.2988071523336105,84.0,66.62225799097492,-0.3361535949280288,1,1.0,0.8366600265341095,0.0095702450961335,9823532.066174552,1.024957815245768,2025,19,7.093,,1.0,0,9.077,65.0,1
-2.263825751863952,-20.54874634966909,-0.2742322751367652,145.232,46.88,0,,2.104121739812721,-0.2090162089546269,0.0,321.0,-0.4037303649565788,0,,45.385,-0.311446482743743,,2.93,,1.6,,5.7,,927407.762589777,,0.602974196974292,0.3440104580769029,51.0,,-0.4595083813342797,16,1.0,0.8944271909999477,-1.2659809126225248,9823532.066174552,,2025,19,7.093,,3.0,24,9.077,65.0,1
-3.082998084291188,-54.516655124521066,-0.3734640699273527,282.928,71.84,16,-13.28160725570265,0.0732457147823588,1.4920097127682843,0.0,73.0,0.198964330320952,0,-3.668307355742782,141.464,-0.4124834161552299,0.0396553609741061,4.49,1.540816009087654,12.8,30.0,12.778095238095236,-0.7903453647175281,-702922.0532298102,-6.016150016084427,-4.2859157630116105,0.0944811942783006,317.0,-10.400372211784502,-0.0606366169068815,16,11.0,1.3038404810405488,0.3966320484802043,1882354.2745090893,-27.73432589809201,2025,20,14.053,2.11625542685075,28.57,8,17.683,6.0,0
-0.5195807701070869,-7.101629965823664,-0.0629402755872272,95.676,23.8,7,-13.28160725570265,1.225442573459424,1.4920097127682843,0.0,40.0,0.198964330320952,0,-30.34202862097762,136.68,-0.4124834161552299,0.0396553609741061,3.4,16.46789611712456,15.284,11.0,16.17095238095238,-1.101731132920017,-280070.5561520984,-4.650157689297175,-1.5518949124990873,0.5555592965582618,350.0,-41.60148884713801,-0.0606366169068815,7,10.0,9.046727585154734,0.3966320484802043,750000.6666666389,-12.133767580415252,2025,20,12.832,17.50439003707821,11.0,8,13.668,24.0,1
6.10977422003284,42.20021053776682,0.7401176011678535,117.419,47.43,17,-13.28160725570265,-0.0662803796242967,1.4920097127682843,0.0,122.0,0.198964330320952,0,-3.5556629861035325,48.349,-0.4124834161552299,0.0396553609741061,2.79,1.1788114866051371,6.0,,12.864285714285714,1.5181814878823885,-0.1303333640547687,-2.3499150687719923,2.191823852340247,0.5976143046671983,268.0,-8.666976843153751,-0.0606366169068815,17,2.0,4.1833001326703885,0.3966320484802043,0.3490195873246203,-29.467721266722755,2025,20,11.443,2.051270616300443,3.0,8,6.907,5.0,1
-5.172900782013686,-89.3153049022483,-0.6266278883612666,241.724,67.33999999999999,14,-13.28160725570265,-1.0606651081041865,1.4920097127682843,0.0,40.0,0.198964330320952,1,-5.277360267816033,172.65999999999997,-0.4124834161552299,0.0396553609741061,4.81,1.871676972537493,8.0,,12.372380952380952,-1.90778236782497,-21966.697292117333,-5.874277338557581,-3.6963032931588415,0.3424674446093879,350.0,-1.7333953686307504,-0.0606366169068815,14,6.0,3.082207001484492,0.3966320484802043,58824.59705833956,-24.267535160830505,2025,20,12.424,3.0445219615330714,10.0,8,17.266,1.0,1
1.9765807067812808,32.17478074498569,0.2394363717109269,293.004,62.28,18,-13.28160725570265,-0.6936672913193342,1.4920097127682843,0.0,19.0,0.198964330320952,1,-2.473756661800433,276.726,-0.4124834161552299,0.0396553609741061,3.46,1.151423551499857,21.2,,18.046666666666667,0.3417035318751934,-307528.4220849603,-5.538137757270955,-1.2830115966543738,0.7424921129419655,371.0,-3.4667907372615008,-0.0606366169068815,18,17.0,16.483324907311633,0.3966320484802043,823530.0588234706,-31.201116635353507,2025,20,21.044,1.4271162289734922,49.32,8,16.278,2.0,0
3.77627192982456,55.371475307017526,0.4574449433655556,219.945,44.25,15,-13.28160725570265,-1.1815281086077158,1.4920097127682843,0.0,0.0,0.198964330320952,0,-0.0,263.934,-0.4124834161552299,0.0396553609741061,2.95,0.0,16.6,14.0,18.0,0.0,-0.271583328194642,-4.988678826321662,1.0466203918538666,0.0861690391369463,390.0,-1.3000465264730627,-0.0606366169068815,15,15.0,1.5165750888102558,0.3966320484802043,0.7272727272727273,-26.000930529461257,2025,20,18.266,0.0,15.0,8,14.663,0.75,1
-0.0825334996880862,-1.210188705926408,-0.0099978319337642,146.63,29.5,10,-13.28160725570265,0.3007174371605557,1.4920097127682843,0.0,22.0,0.198964330320952,0,-29.305740768127546,234.608,-0.4124834161552299,0.0396553609741061,2.95,16.73919737471859,16.2,34.0,18.53857142857143,-0.1690288760409267,-439326.2356751512,-4.988678826321662,1.0466203918538666,0.2229103431707076,368.0,-13.867162949046005,-0.0606366169068815,10,10.0,3.834057902536172,0.3966320484802043,1176471.294117647,-17.333953686307503,2025,20,15.106,16.906553056777135,13.0,8,14.663,8.0,1
-2.0184627030002744,-31.806935273878324,-0.2445098165645988,126.064,24.48,8,-13.28160725570265,-1.3210542030143717,1.4920097127682843,0.0,43.0,0.198964330320952,0,-30.46738891779269,141.822,-0.4124834161552299,0.0396553609741061,3.06,14.123400605575934,11.6,,13.736190476190476,-4.2976783083113785,-637022.8209676557,-5.36122218817273,0.1210514138235727,0.2420309632059838,347.0,-0.8666976843153752,-0.0606366169068815,8,8.0,3.049590136395396,0.3966320484802043,1705882.785294084,-13.867162949046005,2025,20,12.323,17.57671069691365,6.0,8,15.758,0.5,1
-3.3299527965947293,-34.3085036633155,-0.403379337281735,206.06,49.0,19,-13.28160725570265,2.1702188332122705,1.4920097127682843,0.0,148.0,0.198964330320952,1,-4.489956974484211,61.818000000000005,-0.4124834161552299,0.0396553609741061,2.45,1.8457355182239568,11.022,2.0,10.952380952380953,-1.0448602214863532,-263595.886504643,-3.5053098238827043,1.537096672128296,0.7618311952052405,242.0,-121.33767580415252,-0.0606366169068815,20,4.0,9.1587346287574,0.3966320484802043,705883.1650325365,-32.93451200398426,2025,20,6.2921,2.5902670883624968,8.0,8,10.303,70.0,1
-0.0875418546365907,-1.4250063097744232,-0.0106045272905469,179.058,38.06,11,-13.28160725570265,-0.2313047231698998,1.4920097127682843,0.0,43.0,0.198964330320952,1,-30.46738891779269,146.50199999999998,-0.4124834161552299,0.0396553609741061,3.46,17.39227385418231,17.192,8.0,16.426666666666666,-0.1863927082634693,-768820.6598190779,-5.538137757270955,-1.2830115966543738,0.5562067790705306,347.0,-6.9335814745230016,-0.0606366169068815,11,8.0,10.118513724851091,0.3966320484802043,2058824.0882352868,-19.06734905493825,2025,20,15.617,17.57671069691365,7.0,8,16.278,4.0,1
-0.3740417867435166,-5.894150475504334,-0.0453101702242053,94.548,18.36,6,-13.28160725570265,-1.0606651081041865,1.4920097127682843,0.0,36.0,0.198964330320952,0,-2.955002270489135,189.096,-0.4124834161552299,0.0396553609741061,3.06,1.6308537298551868,17.178,16.0,16.464761904761904,-0.077242421614718,-263595.98962395603,-5.36122218817273,0.1210514138235727,0.9678100665160972,354.0,-1.7333953686307504,-0.0606366169068815,6,7.0,17.592851389129617,0.3966320484802043,705883.4411756434,-10.400372211784502,2025,20,14.993,1.7047479899657056,14.0,8,15.758,1.0,1
0.9641714285714292,9.933858228571438,0.1167965000227182,92.727,22.05,9,-13.28160725570265,1.420145903305347,1.4920097127682843,0.0,214.0,0.198964330320952,1,-6.930462153732172,51.515,-0.4124834161552299,0.0396553609741061,2.45,3.580061771482139,13.436000000000002,4.0,9.99809523809524,0.4669758196799808,-263596.1098896051,-3.5053098238827043,1.537096672128296,1.3203955223716533,176.0,-52.00186105892252,-0.0606366169068815,9,3.0,19.06122976095719,0.3966320484802043,705883.7632349065,-15.600558317676754,2025,20,10.111,3.9982004562563858,4.0,8,10.303,30.0,1
-2.2745428571428565,-25.420290971428564,-0.2755305094028496,11.176,3.0,1,-13.28160725570265,0.9770421039645266,1.4920097127682843,0.0,390.0,0.198964330320952,0,-34.28943314705757,11.176,-0.4124834161552299,0.0396553609741061,3.0,15.508572436195994,2.8,6.0,3.619047619047619,-5.450450112605733,-131798.3603220355,-3.802323846618761,-0.4005323389966318,0.6552578735783547,0.0,-31.201116635353507,-0.0606366169068815,1,1.0,2.489979919597748,0.3966320484802043,352942.6993868448,-1.7333953686307504,2025,20,8.23,19.781657299652068,50.0,8,11.176,18.0,0
-2.218608531131748,-38.30649489852076,-0.2687548123477038,224.458,62.53,13,-13.28160725570265,0.3007174371605557,1.4920097127682843,0.0,30.0,0.198964330320952,1,-5.952455838713287,241.724,-0.4124834161552299,0.0396553609741061,4.81,2.7065798713223894,13.6,17.0,13.353809523809524,-0.9229003266606536,-197697.07459169457,-5.874277338557581,-3.6963032931588415,0.230242963205092,360.0,-13.867162949046005,-0.0606366169068815,13,12.0,3.3615472627943435,0.3966320484802043,529412.8014702564,-22.53413979219976,2025,20,14.985,3.4339862367437104,9.0,8,17.266,8.0,1
-2.3270816855891496,-26.007464918144336,-0.2818948872468529,55.88,15.0,5,-13.28160725570265,0.4823500996377947,1.4920097127682843,0.0,366.0,0.198964330320952,0,-34.179339304023976,22.352,-0.4124834161552299,0.0396553609741061,3.0,15.38202865950021,13.8,7.0,5.095238095238095,-5.558443949743944,-812753.3718492992,-3.802323846618761,-0.4005323389966318,1.3676383380897896,24.0,-17.333953686307503,-0.0606366169068815,5,5.0,20.24104740372889,0.3966320484802043,2176471.454541245,-8.666976843153751,2025,20,8.828,19.71814389409788,50.0,8,11.176,10.0,0
4.880856807948499,33.71207797250028,0.5912506587392705,27.628,11.16,4,-13.28160725570265,0.8214956269809258,1.4920097127682843,0.0,276.0,0.198964330320952,0,-5.139990489846997,27.628,-0.4124834161552299,0.0396553609741061,2.79,1.8634857975099883,4.0,1.0,4.571428571428571,1.7532196162703595,-1515675.3047651325,-2.3499150687719923,2.191823852340247,0.5099019513592676,114.0,-26.000930529461257,-0.0606366169068815,4,4.0,2.549509756796338,0.3966320484802043,4058825.406861653,-6.9335814745230016,2025,20,11.709,2.965273002839044,2.0,8,6.907,15.0,1
-5.981216357222118,-105.76584884475872,-0.7245445319171495,53.049,13.47,3,-13.28160725570265,0.4823500996377947,1.4920097127682843,0.0,38.0,0.198964330320952,0,-30.25311706432521,194.513,-0.4124834161552299,0.0396553609741061,4.49,10.12040943042747,18.89,3.0,17.502857142857142,-12.645545810890878,-351460.94552275573,-6.016150016084427,-4.2859157630116105,0.8633441943631807,352.0,-17.333953686307503,-0.0606366169068815,3,13.0,17.171916025883665,0.3966320484802043,941176.9200979576,-5.200186105892251,2025,20,11.334,17.453096744006448,5.0,8,17.683,10.0,1
1.1060703607733693,15.11776969105041,0.1339856617703376,164.016,40.8,12,-13.28160725570265,0.6335554268789707,1.4920097127682843,0.0,32.0,0.198964330320952,0,-29.955232633423467,177.684,-0.4124834161552299,0.0396553609741061,3.4,15.239387123321416,14.4,15.0,13.5,2.315439247448821,-326748.9974775522,-4.650157689297175,-1.5518949124990873,0.1346522165800494,358.0,-20.800744423569004,-0.0606366169068815,12,12.0,2.0736441353327613,0.3966320484802043,875000.818749879,-20.800744423569004,2025,20,14.075,17.281246492014,50.0,8,13.668,12.0,0
8.078297378199833,73.32670530191989,0.978577908406194,172.463,55.67,0,-13.28160725570265,-0.6936672913193342,1.4920097127682843,0.0,28.0,0.198964330320952,0,-1.3025011314091013,136.155,-0.4124834161552299,0.0396553609741061,2.93,0.3797758300845152,10.6,9.0,14.142857142857142,0.7353191637276929,-65898.96290677218,-3.0881973475088134,0.602974196974292,0.3787221144222245,362.0,-3.4667907372615008,-0.0606366169068815,19,7.0,4.393176527297804,0.3966320484802043,176470.76790849204,-0.0,2025,20,16.919,0.7514160675518462,12.0,8,9.077,2.0,1
-2.276654907416609,-20.66519659462056,-0.2757863561045215,18.154,5.86,2,-13.28160725570265,2.104121739812721,1.4920097127682843,0.0,341.0,0.198964330320952,0,-34.05670009804985,27.231,-0.4124834161552299,0.0396553609741061,2.93,15.400221944818078,2.0,5.0,5.571428571428571,-5.418482932953102,-3668372.858092901,-3.0881973475088134,0.602974196974292,0.3333333333333428,49.0,-112.67069896099878,-0.0606366169068815,2,1.0,1.0000000000000284,0.3966320484802043,9823532.066174552,-3.4667907372615008,2025,20,7.093,19.647393038180343,1.0,8,9.077,65.0,1
-2.968311811023624,-52.48865775433073,-0.3595713586092552,265.245,67.35000000000001,14,-0.1010898619597585,0.0732457147823588,-0.2090162089546269,0.0,73.0,-0.1023830173178134,0,-1.3734645020684244,123.781,0.0833952175616769,0.139117479178592,4.49,1.2621975193591235,15.913999999999998,15.0,13.49590909090909,-0.6170415656139621,297429.52555648924,-10.64996227842698,-4.2859157630116105,0.4252802314554119,317.0,-4.802190236752695,0.0312023757668342,15,11.0,7.193189834836836,-0.6282053337631955,1777779.0370363626,-11.205110552422957,2025,21,14.053,1.7160475962283157,11.0,10,17.683,6.0,1
